,BANANA,POBLANO,JALAPENO,GUAJILLO,CAYENNE,HABANERO,NAGA_VIPER,COLOR,AGE,SPICYNESS
7757,False,True,True,False,False,False,False,0.7930494598820554,5.696064541930372,58.32740382487093
7758,False,False,True,False,False,False,False,0.8374624349067917,5.362078366682707,37.59570201906978
7759,False,False,False,False,True,True,False,0.15360084399287588,4.881523402718956,76.5452244549515
7760,False,False,True,False,False,False,False,0.8066739902726598,6.159887996315709,41.7517692888055
7761,True,True,False,False,False,False,False,0.8332998079332837,5.661769533663228,50.386985826344926
7762,False,False,True,False,True,False,False,0.48269677034992026,9.60355637378019,96.24247093870443
7763,False,False,True,False,False,False,False,0.6801654864750227,6.986675026896653,43.48751512941683
7764,False,True,False,False,False,True,False,0.45707998573833475,5.425221362912572,67.38899512426784
7765,False,False,False,False,True,False,False,0.2914946509746998,3.9583490744050014,64.54209846013367
7766,False,False,False,False,True,True,False,0.3083375632958297,4.357196827823915,82.45969584786596
7767,False,False,True,False,True,False,False,0.4488653877260014,10.411085858396689,81.00719488182726
7768,True,False,True,False,False,True,False,0.5914765924596233,6.777360390709685,131.78928427476188
7769,True,False,False,False,False,False,True,0.40426420810765296,9.034028108027073,94.88178020802867
7770,True,False,False,False,True,False,False,0.4470146378738071,2.5060591340811014,67.53595025402984
7771,True,False,False,False,True,False,False,0.43412412060586963,9.08536308892007,66.31198999053389
7772,False,True,True,False,False,False,False,0.9215766422902156,5.224960624748203,45.56235142349226
7773,False,False,True,False,True,False,False,0.4658735522254039,4.705263738791411,55.94761850146883
7774,False,False,False,False,False,True,False,0.053080037512391536,4.984310067008475,60.15140652637868
7775,False,False,True,False,False,False,False,0.8612547367054252,4.446194986206085,61.460542759879445
7776,True,False,True,False,False,False,True,0.6987825051745569,7.601136936629462,115.91291873999513
7777,False,False,False,False,True,True,False,0.2448651021292556,6.198999670960891,87.3223066432586
7778,False,False,True,False,True,False,False,0.4167688377755876,3.8062167765878376,56.07832501178868
7779,False,False,False,False,True,False,False,0.09938669526061358,5.206513904012753,53.17664250541594
7780,False,False,True,False,True,True,False,0.45126964546136517,2.332106529657916,76.68637420744098
7781,False,False,True,False,True,False,False,0.5062509555871114,9.934242750471185,75.37832957156002
7782,False,True,False,False,False,False,False,0.8538749165117995,9.432788522811569,57.70640467955276
7783,False,False,True,True,False,True,False,0.48444644253673547,9.512938384708232,91.10636556620847
7784,True,False,True,False,False,False,True,0.6310725122601742,2.569888644169167,68.55440188966367
7785,True,False,True,False,True,True,False,0.6135231456945771,3.560498963819167,85.5774157187904
7786,True,False,False,False,False,True,False,0.41964146014830944,6.7018347666779965,63.45938012289154
7787,False,False,False,False,True,False,True,0.08084786358855742,4.021903616800605,91.89405500521194
7788,False,True,True,False,False,True,True,0.5580261516161872,5.475091181129619,108.53316375978335
7789,False,False,True,False,True,False,False,0.5246502747112447,5.112736314115578,86.78152855074632
7790,False,False,False,False,True,False,False,0.05336649881589781,6.556883727049652,58.56319499157445
7791,True,True,True,False,True,True,False,0.5403616385484187,7.808676586742123,95.89562895707115
7792,False,True,True,False,False,True,False,0.601262947391996,11.634171180562129,94.17553966984192
7793,True,False,True,False,False,True,True,0.47725414058661253,4.90638061359956,107.81604400308764
7794,True,True,True,False,False,False,False,0.8172897842523303,7.325361305016239,54.25957843359292
7795,True,False,True,False,True,False,False,0.5727843532548604,3.913376150654742,68.99878086790278
7796,False,False,False,False,False,True,False,0.15893258165273802,3.0988933280136526,54.76563767384279
7797,False,True,True,False,True,False,False,0.6228328834294851,7.211984488870583,93.81252734070476
7798,False,False,False,False,False,True,False,0.20511093259398958,5.899520088858559,58.44172088907714
7799,False,False,True,False,False,True,False,0.34640608092732866,8.84481578870615,75.57859312826926
7800,False,False,False,False,True,True,False,0.16894200423295652,4.902320710033899,103.21397222679803
7801,True,False,True,False,False,True,False,0.5138229364108767,10.326289167778587,78.70238068291317
7802,True,False,True,False,False,False,False,0.8047342914938431,6.144648775069456,43.0159879746204
7803,False,True,False,False,True,False,False,0.5236474027348731,5.731092866155519,73.43484056354956
7804,False,False,True,False,True,False,False,0.5617581803338836,14.120491363303145,74.86197216161437
7805,False,False,True,False,False,True,False,0.3778817397187548,8.076946042432192,81.68258441476384
7806,True,False,True,False,True,False,False,0.5086435488049762,6.349380059000653,60.770111455124386
7807,False,True,True,False,False,False,False,0.827416884752013,4.4826952140542815,39.26235677107232
7808,False,False,True,False,True,False,True,0.36944962550504745,3.713566419761636,91.93784898826681
7809,True,True,True,True,False,False,True,0.5424332905073745,6.30148979496361,96.45090052754342
7810,False,True,True,False,False,False,False,0.8619930119016839,7.247858812032151,92.39665686419244
7811,False,False,False,False,False,True,False,0.29710281147841333,6.690092352082949,128.517804368858
7812,False,True,True,False,False,False,False,0.8557660548045536,5.735481404226772,43.34090569342908
7813,False,False,False,False,False,True,False,0.04116975858319229,7.482140570176181,74.41600214431766
7814,True,False,True,False,True,False,False,0.629814691510861,4.327469118161438,54.53176119023706
7815,True,True,False,False,False,True,False,0.6325008834347147,3.257193767023403,54.685393977956984
7816,False,False,False,True,False,True,True,0.17196590020697103,4.9035415122639385,114.0807599037584
7817,True,False,True,False,False,False,False,0.7852457111668856,8.770358639187021,54.959706311522794
7818,False,False,False,False,True,False,True,0.22749322912163134,9.701727367439547,104.089578692242
7819,False,True,False,False,True,False,False,0.5410901805182373,6.092119444614377,56.548557835727216
7820,False,True,False,False,True,False,False,0.35842183094808494,3.2810846525753083,43.31739721838377
7821,False,False,False,False,False,True,False,0.32927782601856653,11.764089290302879,70.90689569825774
7822,True,False,True,False,True,False,False,0.4851465853523091,3.728891253704619,60.58115476457983
7823,False,False,True,True,True,True,False,0.3634684141484963,6.64767057646794,95.43035174302652
7824,False,False,True,False,False,False,False,0.7315510555783136,2.9107219016210317,31.07390696845047
7825,False,True,True,False,True,False,False,0.6211084147050573,5.30070500777282,68.05655600754629
7826,True,False,False,False,False,False,False,0.9277014198651407,10.574416181486777,57.737126977216164
7827,False,False,True,False,True,False,True,0.41888130181811034,3.667699189092511,102.37390526045529
7828,True,True,True,False,False,True,False,0.6191389738549605,4.150405600631724,102.43041930126873
7829,False,False,True,False,False,False,False,0.7557390926418579,2.1600740647122385,25.75429460595602
7830,False,False,True,False,True,False,False,0.4924951449155278,19.759988901825047,75.30172388076302
7831,True,False,True,False,False,False,False,0.8157642599561201,5.078934012119387,45.27722748820148
7832,False,True,False,False,False,False,False,0.759150020462096,9.920889301115869,45.5380714009345
7833,False,True,True,False,False,True,True,0.5234471916400774,5.541077619940994,107.78392561429877
7834,False,False,False,False,False,False,True,0.20217273314001472,6.231869011792055,70.7177280861173
7835,False,True,True,False,False,True,False,0.6247788270089077,6.41107985924041,80.27040042440257
7836,False,False,False,False,True,False,False,0.18246646154106733,6.955710050220716,75.74397965266692
7837,False,True,True,True,False,True,False,0.3933305897026556,6.643545911265466,93.27578139298122
7838,True,False,True,False,True,False,False,0.5575561104034693,6.886877057851274,81.39569792527995
7839,False,True,True,False,False,False,True,0.5725653333017328,8.231392863863583,88.91236619329116
7840,False,False,True,False,False,False,True,0.393598620636872,6.9222186703346065,94.19249515837194
7841,False,False,True,False,True,True,False,0.46152747084062345,6.699513674498176,108.43776690101403
7842,False,True,False,False,False,False,False,0.93882387021584,3.7319930141036566,33.109387785477196
7843,False,False,False,False,False,False,True,0.3509223936149046,6.224115070249726,83.6298142885913
7844,False,False,True,False,True,False,False,0.5879163377089636,3.4993164690156497,64.4725125853294
7845,True,True,True,False,False,False,False,0.748716408342184,9.08793680011447,58.52008393945571
7846,False,False,False,False,False,True,False,0.21260388582463513,3.6836303475472967,62.0742481124739
7847,False,False,True,False,False,True,False,0.49902713624954914,3.3604604221389023,70.36418845451149
7848,False,False,True,True,False,True,False,0.32289800611536035,3.4593990355935396,80.24277060340074
7849,False,False,True,False,True,False,False,0.5297459837063876,3.6930605265080505,79.94247808070779
7850,False,False,True,False,False,False,False,0.7482501747272886,3.1590198895829458,35.86649550165734
7851,True,False,True,False,False,False,False,0.8869563730132692,10.787905806051597,61.547729705066374
7852,False,False,True,False,True,True,False,0.364545115914986,6.046766370546457,90.25306858113372
7853,False,False,True,False,False,True,False,0.42549203954317555,6.136767764409909,71.47160898776731
7854,True,True,True,True,False,True,False,0.44426277384702023,9.300159681997643,101.13414258407921
7855,False,False,True,False,True,True,False,0.5005338008452522,5.65762222533099,92.71427465579
7856,False,False,False,False,True,True,True,0.2684145288901379,9.514690467365526,127.56095751690047
7857,True,False,True,False,True,False,False,0.45411378121491003,6.261138727789172,63.54055468584817
7858,False,False,False,False,True,False,False,0.0653678109544888,10.059343181518548,57.85970790449347
7859,False,True,False,False,True,True,False,0.5722271198336419,2.1518661004211923,69.42127933942193
7860,True,False,False,False,False,False,False,0.8307809521019649,3.2273612068410062,31.648551698161675
7861,True,False,False,False,False,False,False,0.9604395706633659,7.309729550347458,47.51755587884302
7862,False,False,False,False,False,False,True,0.33109689141806525,8.447266536649925,111.3086642622609
7863,True,False,False,False,False,False,False,0.7547042885978337,9.290287087575003,39.40619227775342
7864,False,False,False,True,True,True,True,0.22322688847179525,13.879346718407879,128.98040198326396
7865,False,False,False,False,True,True,False,0.178108478011545,9.544163221296737,102.17460520127364
7866,True,True,True,True,True,True,False,0.5287327393720423,4.134004327295041,92.22245606988831
7867,False,False,False,False,False,True,False,0.16636746571548067,4.963676674097205,67.73588028647431
7868,False,True,True,False,False,False,False,0.8343728095778644,7.99483429264273,52.062592327266685
7869,False,False,True,False,True,True,False,0.40751594289451215,12.30751305672653,108.6946831247596
7870,True,False,True,False,False,False,False,0.7904057835931613,4.5307783042847,37.532334237425005
7871,True,False,True,False,False,False,True,0.5606251456921122,5.967667574227148,91.32101128618865
7872,True,False,True,False,False,False,False,0.833202757405402,10.48243193701735,51.53416252597606
7873,False,True,True,False,True,True,False,0.5387179725340402,13.553841926138393,115.18663506706201
7874,False,False,True,False,True,False,False,0.44866053637518605,4.9617590999928485,73.8176466091191
7875,False,True,True,False,False,False,False,0.8595615754245813,6.111434090077751,53.76940754644484
7876,False,False,True,False,True,True,False,0.37156567033110294,2.9482704574894742,95.0221352593974
7877,False,True,True,False,True,True,False,0.4992055991769659,8.37133533592533,99.67923915706234
7878,False,False,False,False,False,True,True,0.26022912141041166,7.608171630394636,108.04474946585823
7879,False,False,False,False,False,True,True,0.1866902065568734,6.235095430658019,128.652117958607
7880,False,False,True,False,False,True,False,0.39374356228492474,7.4005010936801465,80.0887605998337
7881,True,False,True,False,True,False,False,0.6475873804191937,7.709884493658481,64.15485543465316
7882,False,False,False,False,True,True,False,0.08074641320487438,5.102352956820859,83.61585025484243
7883,False,False,True,False,False,False,False,0.7595801776032539,9.958262454882792,56.09769622406467
7884,False,False,True,False,False,False,False,0.7759103508952734,3.6918759863724224,41.52657675016095
7885,False,True,True,False,True,False,False,0.5709899489949097,9.67082433615735,72.00754157736294
7886,False,False,True,False,False,True,False,0.5119632778548215,4.812913134867766,72.67950656179394
7887,False,False,True,False,True,False,True,0.4938080098407423,4.144283932903884,109.5644335415009
7888,False,False,True,False,False,True,False,0.4332190619529877,9.332376512395623,78.11880937966342
7889,False,False,True,False,True,False,False,0.4120860491734937,2.1179143566854943,48.913947101359405
7890,False,False,True,False,True,True,False,0.3826531310637196,3.020761639656499,97.14044307621653
7891,False,True,False,False,False,False,False,0.4875646358782676,2.152987701871657,32.278715354625525
7892,False,True,False,False,False,True,False,0.47727764366942266,5.006747739632377,71.43532582082497
7893,False,False,True,False,False,True,False,0.5847887245007489,1.8002363515095516,66.86392929286477
7894,True,True,True,False,False,False,False,0.7609230805638661,7.9574527703848394,55.16281390810735
7895,True,False,False,False,True,False,False,0.3791908734604045,3.327012402364077,44.52220334121813
7896,False,False,False,False,True,True,False,0.215602333172503,6.505458851612142,96.25531297482266
7897,True,False,False,False,False,False,False,0.8940802690121858,11.476803453544846,50.101044789521026
7898,True,True,False,False,False,False,False,0.6788282294362239,5.8037360791635155,64.59375401653682
7899,False,False,False,True,False,False,False,0.06170383091502068,4.716701437680468,52.42126933856436
7900,False,False,True,False,False,False,False,0.852700702034186,6.803633650232239,44.18814821432948
7901,False,False,False,False,True,True,False,0.3310552105202941,6.814395561905913,94.01290296598596
7902,False,False,True,False,True,False,True,0.41421285515648226,4.449142963087888,93.71073232061653
7903,True,False,True,False,True,True,False,0.5491445782999679,5.630449969114318,92.91886657426876
7904,True,False,True,False,False,False,False,0.8331007424340902,2.6412598503971774,34.96635706128772
7905,False,False,True,False,True,False,True,0.4621787587315624,3.9299432212827927,137.40034818968041
7906,True,False,False,False,False,False,False,0.8348401622534019,5.550708997414145,32.368775078327715
7907,False,False,True,False,False,False,False,0.7361319941991863,4.87982650028686,36.02369927143796
7908,False,False,True,True,True,False,False,0.3831785204901052,5.636389789355346,81.91301960705147
7909,False,False,True,False,False,False,False,0.8597934798086143,7.835049298458684,51.60552161241393
7910,False,False,True,False,False,True,False,0.47219385883653253,11.266940991781539,88.31806746359432
7911,False,False,True,False,False,True,False,0.49436412554378034,10.289790356295565,85.96750200316872
7912,True,False,True,False,True,True,False,0.4756261987844119,7.175572194605545,96.17109191931382
7913,False,False,False,False,True,True,False,0.24110998259108335,8.951308849866273,98.30499499692299
7914,True,False,True,False,True,False,False,0.685980939686083,6.491204964007485,82.44448052417617
7915,False,True,False,False,False,False,False,0.8892132184261905,5.325382377297002,37.72403899948841
7916,False,False,True,False,False,False,False,0.8484198399020698,5.629548696658555,75.1512990399367
7917,True,False,False,False,False,False,False,0.8344322162058341,5.986739428845068,36.95086078071107
7918,False,False,True,False,False,True,False,0.4788784523812378,7.48996317073865,79.3405334574167
7919,False,False,True,False,False,False,False,0.9527853140139116,2.6855482955904817,29.97005854015247
7920,False,False,True,False,True,True,False,0.355735653098356,15.163771458732471,101.12834551533668
7921,False,False,False,False,True,False,False,0.3720211741777444,6.635805811188902,61.17736928985807
7922,True,False,False,False,True,False,False,0.5188455018191801,3.6758745340307386,50.517778899441204
7923,False,False,False,False,True,False,False,0.2280168376145973,1.4200951359285476,29.696398097238138
7924,False,False,True,False,True,True,False,0.38162182279344253,3.4040969272768424,105.4009111473579
7925,False,False,False,False,False,True,False,0.22953287914176934,8.120876133417807,77.21250974375526
7926,False,True,True,False,True,False,False,0.5802085865085415,14.127530324746445,86.23765738480193
7927,False,False,True,False,False,False,False,0.7939032479487431,4.108800231110593,40.66091461330314
7928,False,False,True,False,True,False,False,0.571956800672448,9.708422053158193,78.80104339113853
7929,False,False,True,False,True,False,False,0.5532394859472445,8.213368631675145,64.57880599876115
7930,True,False,True,False,False,False,False,0.9381182463919319,2.277330610575479,43.407660993297554
7931,False,True,True,False,True,False,False,0.6443530049819283,7.0485548729954655,73.06775909097462
7932,False,True,True,False,False,False,False,0.8936017946850858,7.667757574866942,54.790103075969284
7933,True,False,True,False,False,False,False,0.8426303202135195,6.373868115823736,42.665692171614296
7934,False,True,True,False,False,False,False,0.7911304536302498,4.602744572895774,48.544667397883686
7935,False,True,True,False,True,True,False,0.529955442380254,6.285173389471522,98.73846247045945
7936,True,False,True,False,True,True,False,0.5359875606283127,7.087205541715528,118.28539076859985
7937,False,False,False,False,True,True,False,0.40412370282189247,8.32862479451179,98.03419656670879
7938,True,True,True,False,False,True,False,0.6077735135556288,9.525561944940392,92.80941615774749
7939,False,True,False,False,False,True,False,0.49799366721246313,6.0838276792575465,81.63462788237597
7940,False,False,True,True,False,True,False,0.3174773499062342,3.7535608799562685,96.7370080196958
7941,True,False,True,False,True,True,False,0.557037120853852,2.8443145288369074,79.1954071877169
7942,True,True,True,False,True,False,False,0.7165210994478632,4.243240636429969,64.97216734616588
7943,False,False,True,False,False,False,False,0.7538959961062918,4.933733570546803,42.91777363955997
7944,False,False,False,False,False,True,True,0.279850226988993,7.2335207716413,123.96478499930559
7945,True,True,False,False,False,False,True,0.5709082280441585,8.237133525138779,103.1253353354187
7946,True,True,True,False,True,False,False,0.7547299737752096,3.750301226787415,74.32343210746885
7947,False,True,False,True,True,False,False,0.36402444483796675,6.296578846531165,75.46453065171391
7948,False,False,False,False,True,False,False,0.2487116882079731,1.2649675502419218,37.70033014011114
7949,False,False,True,False,False,True,False,0.47791833446742316,7.372216480750172,95.24770064247292
7950,False,True,False,False,False,False,False,0.5733137537234444,7.881529905802452,41.97184518669843
7951,False,False,False,False,True,False,True,0.23607765143131618,11.14855084162986,98.92796702843167
7952,False,False,True,False,True,False,True,0.44464092700582647,9.115051986231506,130.61924761288813
7953,False,False,True,True,False,False,False,0.48281476368694154,7.456470071038172,58.70838299489801
7954,True,True,False,False,False,False,False,0.8238142507020485,3.2870604504453675,28.289880832397106
7955,True,False,False,False,False,False,False,0.4499499392278843,5.278455438365785,27.809371705627278
7956,False,False,True,False,False,True,False,0.37022999177868815,6.209722277886299,94.4171650404038
7957,False,False,False,False,False,True,True,0.14729364060618408,9.177294233455417,113.45611935301294
7958,False,False,True,False,False,True,False,0.32212549972276244,3.9420228380305415,70.7492535689848
7959,False,False,False,False,True,False,False,0.18072167642996367,7.269490870095737,52.505377818616886
7960,True,False,False,False,True,False,False,0.5315645745139443,8.877857322036371,94.24431430526731
7961,True,False,True,False,True,False,False,0.5939833129104215,7.3279678233456425,74.65857726938955
7962,False,False,True,False,False,False,False,0.8945267378576215,2.9585298651666045,28.571432838212736
7963,False,False,True,False,False,False,False,0.6921434897653604,7.039110594504906,58.196288405924186
7964,True,False,True,False,False,True,False,0.5333426820804533,9.989012432694507,89.20895215725032
7965,True,True,True,False,False,True,False,0.6589292333140019,3.429582332268436,74.89762056984857
7966,False,True,True,False,False,True,False,0.6789364876937283,4.191899133959546,67.78333344981503
7967,False,False,False,False,True,False,False,0.2514654591129667,9.934498956084127,76.95262072725686
7968,False,False,True,False,True,False,False,0.46246234788649265,5.225253359715589,65.74126685171836
7969,False,False,False,False,True,True,False,0.12917958447292818,8.649214027962108,103.31958348696618
7970,False,True,True,False,True,True,False,0.5144855195007466,7.232101538006308,106.0916203614908
7971,False,True,True,False,True,True,False,0.41794288419854786,5.234557395481932,92.47881916599877
7972,False,False,False,False,False,True,False,0.32486947024345086,2.583422833678503,46.15386405576686
7973,True,False,False,False,False,True,False,0.4759537237039502,6.519533216744317,61.98871954759958
7974,False,False,True,False,True,True,True,0.35952677575326697,5.403262216473104,156.2193079236281
7975,False,False,True,False,True,False,False,0.4136005681957615,14.235595586026307,77.48278368414925
7976,False,False,True,False,False,False,False,0.6994585958750453,8.619862511546504,72.57273656053118
7977,False,False,True,False,True,False,False,0.44488438714310263,9.30081733663681,73.06416634291911
7978,True,False,True,False,False,False,False,0.725520429769919,5.6968586170482185,49.50710524023559
7979,False,False,True,False,True,True,False,0.38404110021638393,7.88590052790043,96.65003425363082
7980,False,True,True,False,False,False,False,0.8040085263557785,3.8232190234366787,45.62301061784582
7981,True,False,False,False,False,False,False,0.8583850703497026,7.01711776897858,74.89465314877206
7982,False,True,True,False,False,False,False,0.8704918314316943,5.127660214955859,44.356227278780956
7983,False,True,True,True,False,False,False,0.5996065691332361,6.429482213642153,90.5683168425163
7984,False,True,False,False,False,False,False,0.872539820072453,3.46881555465129,46.087467699600964
7985,True,False,False,False,True,False,False,0.47571973074709556,4.598826071017811,54.227752114658855
7986,False,False,True,False,False,False,False,0.7656973930864005,2.2024580197096437,26.209415133064404
7987,False,True,False,False,True,False,False,0.5775696984775864,9.19092916572837,67.17817969886336
7988,True,False,False,False,False,True,False,0.4846351450186138,7.950249704647882,66.04861098061315
7989,False,False,False,False,False,True,False,0.3304637385432348,9.125178236676742,92.9105482949279
7990,False,False,True,False,True,True,False,0.44636775777052534,4.584540028419888,86.30296767100583
7991,False,False,True,False,True,False,False,0.45306127175280697,4.6434363946951756,63.945721702549555
7992,False,False,True,False,False,False,False,0.5549028448777127,7.523303297154513,55.72898447083962
7993,False,False,False,False,True,True,False,0.2262156462027499,6.653256012749371,88.31657047813806
7994,False,False,True,False,False,False,False,0.6802871627633309,6.956725016444979,79.65860086706854
7995,False,False,True,True,True,False,True,0.31109213894618604,4.087481009871103,105.37706902169776
7996,False,False,True,False,True,True,False,0.37901923139066723,5.953584425276204,94.06471036096372
7997,False,True,True,False,False,False,True,0.6856079188029321,5.3861406812158465,84.9982736138634
7998,False,False,True,False,True,True,False,0.3271223713311973,6.723945621471742,94.50690100151179
7999,False,False,True,False,True,True,False,0.4535781667894892,4.482064436523164,85.8080096475521
8000,False,False,True,False,False,True,False,0.46017325430702233,3.2828789936021097,77.63060684289427
8001,False,False,False,False,True,True,False,0.2516725315119953,3.5039448082250804,73.40152233355789
8002,False,False,False,False,True,True,False,0.29829539839264885,2.4442213417418768,77.8840222669921
8003,True,False,False,False,False,False,False,0.7247806734721657,4.891168034561531,29.157752309533134
8004,False,False,False,True,False,False,False,0.29314777859736785,6.120180467195518,48.71559864204936
8005,False,True,False,False,True,True,False,0.5120740621079428,7.244193170895391,91.2354083632124
8006,False,False,True,False,True,False,False,0.5187433305883902,2.521511602014211,47.798132292077845
8007,False,False,True,False,True,False,False,0.3268718007178093,6.715536862611524,72.06480058676836
8008,False,False,False,False,True,False,True,0.27108042717298403,4.477420060587197,84.13228144346016
8009,True,False,False,False,True,False,False,0.6626251572262258,2.4498389990718232,41.52100507852693
8010,True,True,True,False,True,True,False,0.5610387164082027,3.2089842905139254,84.29686660166868
8011,False,False,True,False,False,True,False,0.3659753808354634,4.973030883433379,89.96396936759226
8012,False,False,True,False,False,True,False,0.535813943405415,5.0766318106031285,81.21337267707386
8013,True,False,False,False,False,False,False,0.7553007254614196,6.837890806936318,36.08169703701526
8014,False,False,True,False,False,True,False,0.5752441208658674,14.882391300245864,87.47975556375837
8015,False,False,True,False,False,True,False,0.45233619192036023,2.1578392924994585,55.94666668068646
8016,False,False,True,False,False,True,False,0.514787263604705,4.870811960287113,66.622854895577
8017,True,False,True,False,False,False,False,0.8726503824978101,6.224940712360942,62.54881923918708
8018,False,False,True,False,False,False,False,0.8360024514589758,4.784862818033655,38.77162055194533
8019,False,False,False,False,False,True,False,0.3259756133382035,9.204745172100553,81.91507405878103
8020,False,False,True,False,False,True,True,0.4495189858540061,4.048896729647536,111.69945888586402
8021,False,False,True,False,False,False,False,0.7327954473464648,5.8905384389653594,41.88992715797941
8022,False,False,True,False,False,True,False,0.5162870468561223,2.3749038131115903,60.679506113957046
8023,True,True,False,False,False,True,False,0.738645490871853,3.052824114124282,66.50269375012124
8024,True,False,True,False,False,True,False,0.5641721984582279,4.903994811828614,72.0860022960978
8025,False,False,False,False,False,True,False,0.0979115740429832,7.037347274822948,93.98103920711463
8026,False,False,False,False,True,False,False,0.37061585663397795,14.388657502545907,60.46297123132732
8027,True,False,True,False,False,False,False,0.8316323352144728,9.420406308873217,52.84172386655884
8028,True,False,True,False,False,True,False,0.5686742190822244,2.0657198646109345,80.28923763191969
8029,False,False,True,False,False,False,False,0.7043763740477244,7.155351848521871,42.51745768659135
8030,True,False,True,True,False,True,False,0.5464043262735353,4.271634518072557,85.70640502052171
8031,False,True,True,False,True,False,False,0.5771418838393519,12.578234852606773,80.92287384140597
8032,True,False,True,False,False,False,False,0.788046133733452,4.800350092284144,60.8605978559481
8033,False,False,False,False,False,True,True,0.15893130887100526,11.872124440551637,108.87550852228972
8034,True,False,False,False,True,False,False,0.6366380386425594,14.122382816297634,82.49058901040455
8035,True,False,False,False,False,False,False,0.7573882226248553,3.3716794852272907,35.34821580392297
8036,False,False,False,True,True,True,False,0.21811188430613435,6.449738439147511,100.61272123907689
8037,False,True,True,False,True,False,False,0.6748498247773976,8.139659428765626,79.23694333296893
8038,False,False,True,False,False,True,False,0.5769607328674166,6.3492719935106345,87.3198234762635
8039,False,True,False,False,False,False,False,0.8515071745861261,4.093512827824537,39.60835233457557
8040,True,True,False,False,False,False,False,0.8353191330793555,10.141909456879548,55.07901393586805
8041,True,False,True,False,False,True,False,0.6174880812409281,7.35167740996189,80.0018335869852
8042,False,False,True,False,False,False,False,0.7122972761630803,5.456574792123211,54.64352041176198
8043,False,False,False,False,True,True,False,0.20349726359647596,10.803013947897785,94.45309953009274
8044,False,True,False,False,False,False,False,0.6615061388290369,7.629074669436491,51.643850708382644
8045,True,True,False,False,True,True,False,0.5479776788956034,9.83941941345557,94.6344029607212
8046,False,True,False,False,False,False,False,0.8242870574080626,6.565800857739576,42.77466096658069
8047,False,False,False,False,True,False,False,0.2175848710722206,3.085559885495128,44.538113390977344
8048,False,False,False,False,True,True,False,0.34621032194746365,5.843082697839298,102.16603114657475
8049,False,False,True,False,False,False,False,0.8877777531222751,9.585160259585424,47.644773773764996
8050,False,False,True,False,True,False,False,0.49091622806663854,12.068857541506574,71.41288737214056
8051,False,False,True,False,False,True,False,0.46051099285291874,5.560463347066906,68.10193771163568
8052,False,False,True,False,True,False,False,0.762369457840729,10.784332553332357,73.0943993692587
8053,True,False,False,False,True,True,False,0.3781129491623702,8.999839883128459,92.22507044184852
8054,False,False,True,False,False,False,False,0.8101875977239849,4.917697236938713,37.96896272449205
8055,False,False,True,False,True,False,False,0.34973493368089004,5.1610249895382285,66.93623938468089
8056,True,False,False,False,False,True,False,0.6157117407374323,3.400292595150331,57.434277342830576
8057,True,False,False,False,True,True,True,0.3505738379085681,15.132273132826748,135.06181205908106
8058,False,False,True,False,False,False,False,0.9427560672667339,2.198442394503196,35.32160622147557
8059,False,True,True,False,False,False,True,0.6166233844015188,2.800727448400124,77.25564217790935
8060,False,False,True,False,False,True,False,0.38191550149022785,10.408363131472766,81.70722187654859
8061,False,False,True,True,False,True,False,0.36367057565238686,7.102085436253677,91.20805997983081
8062,False,False,True,False,False,False,False,0.741708873180212,9.745228893103778,62.579424750951134
8063,False,False,True,False,True,True,False,0.39252293109430164,4.800123182698785,84.99835640554322
8064,False,True,False,False,True,False,False,0.49237255033985794,7.650475789573989,68.1982792045145
8065,True,False,True,True,True,True,False,0.48022108899872895,5.133315990556515,93.51565708886999
8066,True,False,True,True,False,False,False,0.5849729365299666,6.700868970522503,65.63006898666517
8067,False,False,True,False,True,False,True,0.4541766415243396,3.7415888263623085,91.66401230454159
8068,True,False,True,False,True,False,False,0.5641972833932898,2.4211067693583916,57.37786770305041
8069,False,False,True,False,True,True,True,0.27564226175926737,7.565822165215421,156.12642731695632
8070,False,False,True,False,False,False,True,0.56715223503504,3.0604327762425827,80.23766687213285
8071,False,False,False,False,False,True,False,0.2560309771218317,9.660113728653032,87.5176007671221
8072,True,False,True,False,False,False,False,0.7352953085161911,5.809640702889787,50.667071996137096
8073,False,False,True,False,False,True,False,0.5788642337277878,11.216226680536769,101.27665960919182
8074,False,False,True,True,True,False,False,0.3930178640878594,8.255418239542957,91.48774078683566
8075,False,False,True,True,False,False,True,0.5049902749811505,5.886386589646694,97.00947157980745
8076,False,False,True,False,True,True,False,0.3457403562437671,7.174837153232817,103.1562055885249
8077,False,False,True,True,True,True,False,0.2939542103624368,5.4081364124131595,94.099169859191
8078,False,False,True,False,False,False,False,0.7419346194934687,6.496616933747772,45.15510217114232
8079,False,True,True,False,True,False,False,0.5614214768161486,5.575779503027781,62.86083662722411
8080,False,False,True,False,False,False,False,0.7787948470421661,2.814977199034729,32.14037613263809
8081,False,False,True,True,True,True,False,0.25022036902740913,3.335595537466702,96.35629442451888
8082,False,False,False,False,True,True,False,0.1213556189238928,0.9177341063380429,61.69278019925983
8083,False,False,False,False,True,False,True,0.28511761115018797,5.54095540405293,116.92464110838615
8084,False,False,True,False,True,False,False,0.41688432834262845,2.9591965804154445,47.843344828237214
8085,False,True,True,False,False,False,False,0.8159232613393016,7.222897260806896,50.16227849295564
8086,True,True,False,False,False,False,False,0.8680792979586964,2.2605670854748245,23.027363725942948
